Bedroom,Bathroom,Den,Address,Lat,Long,Price
1,1,0,"101 Peter St, Toronto, ON M5V 0G6, Canada",43.6475126,-79.3927022,"$1,600.00"
2,2,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$3,500.00"
1,1,0,"Toronto, ON M5G1R7, Canada",43.6515926,-79.3875585,"$1,700.00"
1,1,1,"215 Sherway Gardens Rd, Etobicoke M9C 0A4 ON",43.6095324,-79.5570952,"$2,100.00"
2,1,0,"Taunton Rd W, Oshawa, ON L1G 3T3, Canada",43.931288,-78.8862875,"$1,500.00"
1,1,0,", Whitby L1m2g9 ON, Canada",43.9487179,-78.9479159,"$1,350.00"
1,1,0,"88 Bloor Street East, Toronto, ON, M4W 3G9",43.670811,-79.3852395,"$1,699.00"
1,1,0,"144 Simcoe St, Toronto, ON M5H 3G4, Canada",43.6495569,-79.3872283,"$2,200.00"
1,1,0,", M5B 2E8, Toronto, ON",43.6598307,-79.3805207,"$1,700.00"
1,1,0,"40 Homewood Ave, m4y 2k2, Toronto, ON",43.6641794,-79.3755059,"$2,100.00"
1,1,0,"955 Bay St, Toronto, ON M5S 2A2, Canada",43.6647727,-79.3869867,"$2,000.00"
1,1,0,"99 Stadium Rd, Toronto, ON M5V 2Z7, Canada",43.6351036,-79.4010133,"$2,100.00"
2,2,0,"68 Shuter St, Toronto, ON M5B 1Y4, Canada",43.655111,-79.3756429,"$2,990.00"
1,1,0,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,200.00"
1,1,0,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.6460058,-79.3899085,"$1,900.00"
1,1,0,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.6428951,-79.4281018,"$2,000.00"
1,1,0,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,"$2,000.00"
2,2,0,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423708,-79.4241905,"$2,000.00"
3,1,0,"89 Concession St, Newmarket, ON L3Y 3W4, Canada",44.0570506,-79.4555118,"$1,900.00"
2,2,0,"100 Bond St E, Oshawa, ON L1G 0A2, Canada",43.8999695,-78.8601161,"$2,395.00"
1,1,0,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.6428951,-79.4281018,"$2,000.00"
2,2,0,"1 Atlantic Ave, Toronto, ON M6K 3E7, Canada",43.6365382,-79.41931,"$2,000.00"
1,1,0,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.6487831,-79.3880423,"$2,250.00"
1,1,1,"2900 Highway 7 Ave W, Vaughan, ON, L4K 0G3",43.7957594,-79.5204723,"$1,850.00"
1,1,0,"25 Bedford Rd., Toronto, ON, M5R 1A9",43.6700064,-79.3976944,"$1,760.00"
2,2,0,"168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.6500917,-79.3873738,"$3,600.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,050.00"
2,2,0,"323 Richmond St E, Toronto, ON M5A 4S8, Canada",43.6531574,-79.3686431,"$2,950.00"
2,1,0,"Main St E, Milton, ON, Canada",43.5281241,-79.866827,"$2,000.00"
1,2,0,"10 Capreol Court  Unit # 321, M5V 4B3, Toronto, ON",43.6402232,-79.395951,"$2,500.00"
1,1,0,"8 Wellesley St E, Toronto, ON M4Y 3B2, Canada",43.6652335,-79.3842932,$99.00
1,1,0,"1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.6458091,-79.3756819,"$2,650.00"
2,1,0,"902 Ossington Ave, Toronto, ON M6G 3V1, Canada",43.6661636,-79.4276187,"$2,400.00"
1,1,0,"12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.6431051,-79.375906,"$2,250.00"
1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,"$2,350.00"
2,2,0,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.7658605,-79.3855003,"$2,650.00"
1,1,1,"424 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6525764,-79.3670659,"$2,450.00"
2,2,0,"44 Gerrard St W, Toronto, ON M5G 2K2, Canada",43.658897,-79.383798,"$2,950.00"
1,1,0,"33 Davisville Avenue, Toronto, ON, M4S 2Y9",43.6984043,-79.3948245,"$2,800.00"
1,1,0,"88 Isabella Street, Toronto, ON, M4Y 1N4",43.6687589,-79.3812685,"$1,850.00"
1,1,0,"505 Locust Street, Burlington, ON, L7S 1X6",43.3264539,-79.8003871,"$1,750.00"
1,1,0,"89 McGill St, Toronto, ON M5B 1H3, Canada",43.6606054,-79.3786354,"$2,250.00"
1,1,1,"270 Queens Quay W, Toronto, ON M5V 3A7, Canada",43.6390962,-79.3864748,"$2,600.00"
2,2,0,"16 Brookers Ln, Etobicoke, ON M8V 0A5, Canada",43.626966,-79.4784876,"$3,000.00"
1,1,1,"M1N, Canada",43.692657,-79.2648481,"$1,200.00"
2,2,0,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,"$3,500.00"
2,2,0,"70 Temperance St, M5H4E8, Toronto, ON",43.6505597,-79.3820722,"$3,000.00"
1,1,0,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.5860554,-79.6442402,"$2,000.00"
1,1,0,"2050 Prospect St, Burlington, ON L7R 1Y9, Canada",43.3349584,-79.8078173,"$1,275.00"
2,1,0,"700 Ross st, L7S 1S2, Burlington, ON",43.3289855,-79.8086183,"$1,600.00"
1,1,0,"29 Camden St #602, Toronto, ON M5V 3N3, Canada",43.6468787,-79.3972126,"$2,900.00"
1,1,0,", Toronto M5V0P3 ON, Canada",43.653226,-79.3831843,"$2,000.00"
1,2,0,"Euclid Ave, Toronto, ON, Canada",43.6586892,-79.4125775,$65.00
1,1,1,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.5860554,-79.6442402,"$2,000.00"
1,1,1,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476273,-79.3904081,"$2,350.00"
1,1,0,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,"$2,550.00"
1,1,0,"146 Scarborough Rd, Toronto, ON M4E 3M6, Canada",43.6777793,-79.2861931,"$1,300.00"
1,2,1,"4800 Hwy 7, Woodbridge, ON L4L 1H7, Canada",43.7827052,-79.581291,"$1,900.00"
1,1,0,"3 Magani Ave, Bradford, ON L3Z 2S9, Canada",44.1114574,-79.5700826,"$1,000.00"
1,1,0,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",43.6374082,-79.4066461,"$1,900.00"
1,1,0,"120 Church St, Toronto, ON M5C 2G8, Canada",43.6521506,-79.3754775,"$2,300.00"
1,1,0,"17 Dundonald St, Toronto, ON M4Y 1K3, Canada",43.6659283,-79.383465,"$2,100.00"
2,1,0,"332 George St, Cobourg, ON K9A 3M1, Canada",43.961937,-78.168754,"$1,450.00"
1,1,0,"365 Victoria St, Toronto, ON M5B 1W1, Canada",43.6576911,-79.3801612,"$1,800.00"
1,1,0,"120 Jameson Ave, Toronto, ON M6K 2Y1, Canada",43.6359631,-79.4357489,"$1,595.00"
3,3,0,"1353 Davenport Rd, Toronto, ON M6H 2H5, Canada",43.6730167,-79.4399334,"$2,500.00"
2,2,0,"386 Yonge St, Toronto, ON M5G 2K2, Canada",43.659329,-79.3826747,"$2,100.00"
1,1,1,"81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.6413655,-79.3914457,"$2,700.00"
1,1,0,"500 Sherbourne St, Toronto, ON M4X 1L1, Canada",43.6679021,-79.3756819,"$2,600.00"
2,2,0,"770 Bay St, Toronto, ON M5G 0A6, Canada",43.6601367,-79.3858692,"$2,950.00"
2,2,0,"25 Cole St, Toronto, ON M5A 4M7, Canada",43.6601526,-79.3648897,"$2,800.00"
1,1,0,"101 charles St E, TORONTO M4Y0A9 ON",43.6695928,-79.3805797,"$1,850.00"
2,2,0,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.6444084,-79.3765617,"$2,500.00"
2,2,0,"37 King St E, Toronto, ON M5C, Canada",43.6490882,-79.3762537,"$3,400.00"
2,2,0,"101 Charles St, Toronto, ON, M4Y 1V2",43.6695928,-79.3805797,"$3,100.00"
2,1,0,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.320557,-79.803979,"$1,600.00"
1,1,1,"4011 Brickstone Mews, Mississauga, ON L5B 0J7, Canada",43.5851682,-79.6460669,"$2,050.00"
2,2,0,"1460 Ghent Ave, Burlington, ON L7S 1W8, Canada",43.3324553,-79.8093698,"$1,532.00"
1,1,0,"2210 Lakeshore Rd, Burlington, ON L7R 4J9, Canada",43.3278672,-79.7872536,"$2,195.00"
1,1,1,"21 Iceboat Terr, Toronto, ON M5V 4A9, Canada",43.6403804,-79.3973372,"$2,150.00"
1,1,0,"180 university Ave, M5H 0A3, TORONTO, ON",43.648953,-79.3857683,"$4,000.00"
2,3,0,"180 University Ave, Toronto, ON M5H 0A2, Canada",43.648953,-79.3857683,"$6,500.00"
1,1,0,", Toronto M4C 5N3 ON, Canada",43.6952964,-79.300604,$800.00
1,1,1,"290 Adelaide St W, Toronto, ON M5V 1P6, Canada",43.64787,-79.391138,"$3,300.00"
1,1,1,"8130 Birchmount Rd, Markham, ON L6G 0E4, Canada",43.8514089,-79.3256954,"$1,800.00"
2,1,0,"560 Bloor St E, Oshawa, ON L1H 3N2, Canada",43.885455,-78.8354375,"$1,000.00"
1,1,0,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.6444084,-79.3765617,"$2,200.00"
1,1,1,"88 Scott St, Toronto, ON M5E 1X6, Canada",43.6485726,-79.3762754,"$2,450.00"
3,1,0,"2386  New Street, Burlington, ON, L7R 1J7",43.336221,-79.7869004,"$2,349.00"
1,1,0,"55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.6428849,-79.3806168,"$2,300.00"
2,2,0,"30 Grand Trunk Crescent, Toronto, ON M5J 3A4, Canada",43.642282,-79.3828265,"$3,000.00"
2,2,0,"Water Walk Dr, Markham, ON L3R, Canada",43.85631,-79.3286298,"$2,500.00"
1,1,0,", Toronto M5J 2L7 ON, Canada",43.6455289,-79.3837757,"$1,500.00"
1,1,0,"14 York St, M5J2Z2, Toronto, ON",43.6419081,-79.3817798,"$2,050.00"
2,2,0,"625 King St W, Toronto, ON M5V 1M5, Canada",43.6439877,-79.4014038,"$2,800.00"
3,2.5,0,"373 D'Arcy St, Cobourg, ON K9A 4A6, Canada",43.965673,-78.1577347,"$1,800.00"
1,1,0,"285 King St W, Cobourg, ON K9A 2N4, Canada",43.958753,-78.1772499,"$1,050.00"
2,2,0,"121 Allan St, Oakville, ON L6J 3N3, Canada",43.4497718,-79.6652527,"$2,200.00"
1,1,0,"26 Victoria Square, Colborne, ON K0K 1S0, Canada",44.0060219,-77.8881524,"$1,000.00"
1,1,0,"15 Dundonald St, Toronto, ON M4Y 1K4, Canada",43.6658263,-79.3839939,"$1,860.00"
1,1,1,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,350.00"
3,2,0,"l6x1k5, Canada",43.6848515,-79.7755577,"$1,900.00"
2,3,0,"210 Victoria St #400, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,"$2,800.00"
1,1,0,"154 Bathurst, Toronto M5V 2R3 ON",43.6459543,-79.4039853,"$1,800.00"
3,1,0,"89 McGill Street, Toronto, ON, M5B 0B1",43.6606054,-79.3786354,"$3,200.00"
2,1,0,"70 Queens Wharf Rd, Toronto, ON M5V 0J2, Canada",43.6400685,-79.3999604,"$2,800.00"
1,1,0,", Toronto M5V3P5 ON, Canada",43.6450503,-79.3913411,"$3,000.00"
1,1,0,"89  Isabella Street, Toronto, ON, M4Y 1N8",43.6683764,-79.3806431,"$1,900.00"
1,1,0,"2170 Lakeshore Road, Burlington, ON, L7R 1A5",43.3277142,-79.7889643,"$1,425.00"
2,1,0,", Toronto M5H 2N2 ON, Canada",43.6525485,-79.3835118,"$2,200.00"
1,1,0,", Toronto M6h 2z5 ON, Canada",43.6591925,-79.4308293,"$1,650.00"
1,1,0,", M5N1z1, Toronto, ON",43.717321,-79.42485,$900.00
1,1,0,"60 Annie Craig, M8V1A1, Toronto, ON",43.6249946,-79.4790453,"$2,200.00"
1,1,1,"1030 King Street west, toronto M6K 0B4 ON",43.641579,-79.4159028,"$2,350.00"
1,1,0,"629 King St W, Toronto, ON M5V 0G9, Canada",43.6439387,-79.4014775,"$1,900.00"
1,1,1,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.6469441,-79.3923973,"$2,400.00"
1,1,0,"10 Capreol Ct, Toronto, ON M5V 4B3, Canada",43.6402232,-79.395951,"$2,200.00"
1,1,0,"10157 yonge st, Richmond hill L4C1T5 ON",43.8751012,-79.4377534,"$1,300.00"
2,2,0,"8 Telegram Mews, Toronto, ON M5V 3Z5, Canada",43.6404783,-79.3949699,"$3,130.00"
1,1,0,", Toronto L6a4y1 ON, Canada",43.653226,-79.3831843,"$2,000.00"
1,1,0,"101 Peter St, Toronto, ON M5V 0G6, Canada",43.6475126,-79.3927022,"$3,750.00"
2,2,0,"5 Hanna Ave, Toronto, ON M6K 0B3, Canada",43.6374534,-79.4183866,"$2,500.00"
1,1,0,", Toronto  M5A4S3 ON, Canada",43.6525889,-79.3677193,"$1,500.00"
1,1,0,", Toronto  M5A4S3 ON, Canada",43.6525889,-79.3677193,"$1,600.00"
1,1,0,"125 Railroad St, Brampton, ON, L6X 1H1",43.683063,-79.771759,"$1,025.00"
1,1,1,"10 Navy Wharf Ct, Toronto, ON M5V 3V2, Canada",43.6404402,-79.3918535,"$2,550.00"
1,1,0,"12 York Street, M5J 2Z2, Toronto, ON",43.6418726,-79.3819064,"$3,300.00"
1,1,0,"565 Sherbourne St, Toronto, ON M4X 1W7, Canada",43.6701586,-79.3756379,"$1,450.00"
1,1,0,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,"$3,300.00"
1,1,1,"17 Dundonald St., M4Y 1K3, Toronto, ON",43.6659283,-79.383465,"$2,680.00"
1,1,1,"Adelaide St E, Toronto, ON, Canada, M5A 1N4",43.6524993,-79.3669609,"$2,300.00"
2,1,0,"14 York St, Toronto, ON M5J 0B1, Canada",43.6419081,-79.3817798,"$2,600.00"
1,1,0,", Toronto M8V 1M4 ON, Canada",43.5971347,-79.5232832,"$1,000.00"
1,1,1,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,300.00"
2,1,0,"M5V1E7, Canada",43.6430555,-79.3961791,"$1,700.00"
2,2,0,"215 Fort York Blvd, Toronto, ON M5V 4A2, Canada",43.6363456,-79.404535,"$2,800.00"
1,1,1,"33 Shore Breeze Drive, Etobicoke, ON M8V 1A1, Canada",43.6238212,-79.4787279,"$2,100.00"
1,1,0,", Toronto M5v3z5 ON, Canada",43.640526,-79.3949037,"$1,600.00"
3,3,0,"10 Glen Rd, Toronto, ON, M4X 1M5",43.6715933,-79.3750834,"$4,500.00"
1,1,0,", Toronto Downtown M5T 1M9 ON, Canada",43.6569138,-79.3945078,"$1,200.00"
2,1,0,"l6x1k5, Canada",43.6848515,-79.7755577,"$1,450.00"
1,1,0,"20 Blue Jays Way, M5V 3W6, TORONTO, ON",43.6438459,-79.391824,"$2,400.00"
1,1,0,", Markham L3P1N3 ON, Canada",43.8777664,-79.2624698,"$1,750.00"
1,2,1,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.653978,-79.3541341,"$2,350.00"
3,1.5,0,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.320557,-79.803979,"$1,850.00"
1,1,0,"40 Homewood Ave, Toronto, ON M4Y 2K2, Canada",43.6641794,-79.3755059,"$1,700.00"
1,1,0,"20 Blue Jays Way, M5V3W6, Toronto, ON",43.6438459,-79.391824,"$2,400.00"
1,1.5,1,"36 Blue Jays Way, Toronto, ON M5V 3T3, Canada",43.6449299,-79.3921465,"$2,650.00"
2,1,0,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.6605397,-79.3786617,"$2,700.00"
1,1,0,"Toronto, ON M5R3H3, Canada",43.6755072,-79.4150009,"$1,100.00"
1,1,0,"328 Bayview Ave, Toronto, ON M5A 3R4, Canada",43.6592176,-79.3557961,"$1,600.00"
2,2,0,"5 St. Joseph, M4Y0B6, Toronto, ON",43.6657528,-79.3855792,"$3,200.00"
3,1,0,"36 Richmond St E, Oshawa, ON L1G 1E5, Canada",43.8997803,-78.8630636,"$1,650.00"
2,1,0,", TORONTO  M4T 1P3 ON, Canada",43.6904633,-79.3815764,"$36,900.00"
1,1,0,", Toronto M5V 2P1 ON, Canada",43.6410109,-79.4012807,"$2,100.00"
2,1,0,", Toronto m5a0j3 ON, Canada",43.653226,-79.3831843,"$2,000.00"
2,2,0,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.7658605,-79.3855003,"$2,600.00"
1,1,0,"25 Capreol Ct, Toronto, ON M5V 3Z7, Canada",43.6407261,-79.3955671,"$1,950.00"
3,2,0,", toronto M5V 3z4 ON, Canada",43.6410122,-79.3949476,"$6,000.00"
1,1,0,"36 Lisgar St, Toronto, ON M6J 0A9, Canada",43.6415965,-79.4234431,$850.00
1,1,0,"65 May St, Toronto, ON M4W 2X9, Canada",43.6790427,-79.3765346,"$2,350.00"
1,1,0,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.6676141,-79.3864589,"$2,500.00"
2,1,0,"123 Bloor St W, Oshawa, ON L1J 1P5, Canada",43.8791605,-78.8602488,"$1,295.00"
1,1,0,"Toronto, ON M6H 3E8, Canada",43.662091,-79.4332913,$935.00
1,1,0,"150 East Liberty, M6K3R5, Toronto, ON",43.6387639,-79.4162418,"$2,200.00"
3,2,0,", M1L0B3, Toronto, ON",43.7038237,-79.2717186,"$1,700.00"
1,1,1,", Toronto M5A3X2 ON, Canada",43.6573918,-79.3703149,"$1,650.00"
1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,"$2,100.00"
2,2,0,"Bay St, Toronto, ON, Canada",43.6572984,-79.3843645,"$1,500.00"
1,1,0,", Toronto M5B2M2 ON, Canada",43.659534,-79.3773535,"$2,000.00"
1,1,0,"62 Suncrest Blvd, Thornhill, ON L3T 7Y1, Canada",43.8415157,-79.3928791,"$1,700.00"
2,1.5,0,"633 Bay St, Toronto, ON M5G 2G4, Canada",43.6568825,-79.3835616,"$3,000.00"
1,1,1,"1 King St W, Toronto, ON M5H 1A1, Canada",43.6488576,-79.3781453,"$2,750.00"
2,2,0,"399 Adelaide St W, Toronto, ON M5V 1S1, Canada",43.6461884,-79.3972358,"$3,950.00"
1,1,0,"One King Street West, 1 King St W, Toronto, ON M5H 1A1, Canada",43.64894,-79.378086,"$2,390.00"
1,1,0,"Toronto, ON M6H 3E8, Canada",43.662091,-79.4332913,$935.00
1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,"$2,150.00"
3,2,0,"14 York St, Toronto, ON M5J 0B1, Canada",43.6419081,-79.3817798,"$4,900.00"
2,1,0,"1280 Rue Saint-Marc, Montréal, QC H3H 2G1, Canada",45.4925108,-73.5802928,"$1,475.00"
1,1,0,", Toronto  M5R 1B7 ON, Canada",43.6709659,-79.3905934,"$3,620.00"
1,1,0,", Toronto M6H 3J6 ON, Canada",43.6672287,-79.4375116,"$1,600.00"
1,1,0,"Tom Riley Park, 3216 Bloor St W, Etobicoke, ON M8X 1Z4, Canada",43.6471746,-79.5202966,"$1,950.00"
2,2,0,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.653978,-79.3541341,"$2,800.00"
1,1,0,", Toronto M5E 0B7 ON, Canada",43.6494165,-79.3745473,"$1,900.00"
1,1,1,"9 George St N, Brampton, ON L6X 0T6, Canada",43.6852857,-79.7614922,"$1,900.00"
1,1,0,"Victoria St, Toronto, ON M5B 2R3, Canada",43.6547038,-79.3789125,"$1,980.00"
1,1,0,", Toronto M5B 2K3 ON, Canada",43.6578373,-79.3806087,$800.00
1,1,0,"1089 Dovercourt Rd, Toronto, ON M6H 2X7, Canada",43.6694569,-79.432457,"$1,509.00"
2,2.5,0,"311 Bay St, Toronto, ON M5H 4G5, Canada",43.6497827,-79.3804402,"$9,750.00"
1,1,0,"21 widmer, M5V2E8, toronto, ON",43.6472259,-79.3911003,"$2,500.00"
1,1,0,"290 Adelaide street west, toronto M5V1P6 ON",43.64787,-79.391138,"$2,200.00"
1,1,0,"38 Western Battery Rd, Toronto, ON M6K 3P1, Canada",43.6396381,-79.4131037,"$1,700.00"
2,1,0,", L7S 1H7, Burlington, ON",43.3267271,-79.8021823,"$2,500.00"
1,2,1,"225 Sackville St, Toronto, ON M5A 0B9, Canada",43.6598236,-79.3627273,"$2,475.00"
1,1,0,"25 Lower Simcoe St, Toronto, ON M5J 3A1, Canada",43.6415283,-79.3833016,"$2,400.00"
1,1,0,"70 Princeton Ave, M4B2R6, EAST YORK, ON",43.7093349,-79.3416638,"$1,200.00"
1,1,0,", Toronto M5H 4C7 ON, Canada",43.6487423,-79.3784972,"$1,600.00"
3,2,0,"L4K 0G3, Canada",43.795462,-79.521097,"$2,000.00"
2,2,0,"85 Queens Wharf road, M5V0J9, Toronto, ON",43.6387842,-79.3988635,"$3,200.00"
2,1,0,"120 Homewood Ave, Toronto, ON M4Y 1J4, Canada",43.6667515,-79.3762355,"$2,699.00"
2,1,0,"205 Sherway Gardens Rd, Etobicoke, ON M9C 0A5, Canada",43.6092724,-79.557008,"$2,300.00"
1,1,0,"Toronto, M5R 2L6, Toronto, ON, Canada",43.6739622,-79.4016325,"$1,800.00"
1,1,0,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,"$2,250.00"
2,2,0,"1080 Bay St, Toronto, ON M5S 0A5, Canada",43.6669805,-79.3888889,"$3,500.00"
2,1,0,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,"$2,600.00"
1,1,1,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.6417851,-79.3790058,"$2,600.00"
1,1,0,", North York M2N6Z9 ON, Canada",43.7697905,-79.4160562,"$1,700.00"
2,2,0,", TORONTO M4Y 3B2 ON, Canada",43.665234,-79.3839957,"$3,300.00"
1,1,0,"150 Elizabeth St, Toronto, ON M5G 0A9, Canada",43.6565308,-79.3860049,"$1,550.00"
1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,$99.00
1,1,0,"M5T3J9, Canada",43.6544346,-79.3905934,"$2,400.00"
2,2,0,"21 Upper Duke Crescent, Unionville, ON L6G 0B6, Canada",43.84968,-79.3284796,"$2,300.00"
1,1,0,", Burlington L7S 1H7 ON, Canada",43.3267271,-79.8021823,"$1,475.00"
1,1,1,"25 Telegram Mews, Toronto, ON M5V 3Z1, Canada",43.6409179,-79.3939821,"$2,200.00"
1,1,0,", North York M2M 4M2 ON, Canada",43.7959865,-79.4158363,"$1,600.00"
3,1,0,"Harris, whitby L1H 2l7 ON, Canada",43.8884619,-78.955097,"$1,550.00"
1,1,0,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.6676141,-79.3864589,"$2,099.00"
1,1,1,", Markham, ON, Canada",43.8561002,-79.3370188,"$2,000.00"
1,1,0,"Markham, ON L3R9W1",43.8569862,-79.324551,"$1,900.00"
1,1,1,"1235 Bayly Street, Pickering l1w 1l7 ON",43.8275826,-79.0913806,"$1,700.00"
1,1,0,"5 Mariner Terrace, Toronto, ON M5V 3V6, Canada",43.6397355,-79.3904175,"$2,200.00"
1,1.5,0,"3600 Av du Parc, Montréal, QC H2X 2J1, Canada",45.5105659,-73.5763854,"$1,953.00"
2,2,0,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.6460058,-79.3899085,"$3,050.00"
2,1.5,0,", M5V 1R4, Toronto, ON",43.6476349,-79.3924836,"$1,200.00"
1,1,0,", toronto m4b2z5 ON, Canada",43.70519,-79.3238468,$700.00
1,1,1,"10 York St, Toronto, ON M5J 0E1, Canada",43.6410868,-79.3814048,"$2,450.00"
1,1,1,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.6469441,-79.3923973,"$2,250.00"
1,1,0,", Toronto  M5a3x2  ON, Canada",43.6573918,-79.3703149,"$1,500.00"
1,1,0,", Toronto M6N 3G8 ON, Canada",43.6774284,-79.4579072,"$1,000.00"
1,1,0,"297 College Street, M5T 1S2, Toronto, ON",43.6575473,-79.4014643,"$2,050.00"
1,1,0,"33 Harbour Square, Toronto, ON M5J 2G4, Canada",43.6397558,-79.3772708,"$2,400.00"
1,1,0,"4k Spadina - NEO building, M5V3Y9, 4k Spadina Ave, ON",43.6409127,-79.3939235,"$1,900.00"
1,1,1,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.6469441,-79.3923973,"$2,250.00"
2,2,0,", Toronto M5E 1W5 ON",43.6459244,-79.3753299,"$1,500.00"
1,1,0,", Downtoen Toronto M5V0c8 ON, Canada",43.6385923,-79.4009948,"$1,900.00"
1,1,0,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,"$2,250.00"
2,2,0,"170 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.6551919,-79.3539119,"$3,000.00"
1,2,0,"253 College St #253, Toronto, ON M5T 1R5, Canada",43.6577965,-79.3989649,"$1,850.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,050.00"
1,1,0,"M5S, Canada",43.6626956,-79.4000493,"$1,000.00"
1,1,0,"70 Queens Wharf Rd, Toronto, ON M5V 0E4, Canada",43.6385213,-79.3994638,"$2,450.00"
1,1,1,"John St &amp; King St W, Toronto, ON M5V 0C4, Canada",43.6465174,-79.3872066,"$3,600.00"
1,1,0,"30 Nelson St, Toronto, ON M5V 0H5, Canada",43.6490235,-79.3884001,"$2,200.00"
1,1,0,"21 Grand Magazine St, Toronto, ON M5V 1B5, Canada",43.6364097,-79.4020034,"$1,800.00"
2,2,0,"18 Yonge St, M5E1Z8, TORONTO, ON",43.6444084,-79.3765617,"$3,000.00"
2,2,0,"10 York St, Toronto, ON M5J 2L9, Canada",43.6410868,-79.3814048,"$3,150.00"
1,1,0,", toronto M5V 1J1 ON, Canada",43.6418699,-79.3898457,"$1,350.00"
2,2,0,"39 Queens Quay E, Toronto, ON M5E 0A5, Canada",43.6416207,-79.3717276,"$3,250.00"
2,2,0,"1270 Maple Crossing Blvd, Burlington, ON L7S 2J3, Canada",43.3227584,-79.8071317,"$2,000.00"
1,1,0,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,"$1,950.00"
1,2,1,"8081 Birchmount Rd, Markham, ON L6G 1B3, Canada",43.8497521,-79.3246663,"$1,800.00"
1,1,0,"5 Rose Ave, Toronto, ON M4X 1N6, Canada",43.6658208,-79.3698808,"$2,100.00"
1,1,0,"310 Dundas St, London, ON N6B 3R6, Canada",42.9857671,-81.243808,"$1,235.00"
2,2,0,"770 Bay St, Toronto, ON M5G 0A6, Canada",43.6601367,-79.3858692,"$2,950.00"
1,1,0,", Toronto M5T 2N7 ON, Canada",43.6554292,-79.4040073,"$1,050.00"
1,1,0,", Toronto M6k1z4 ON, Canada",43.6371775,-79.4269604,"$1,300.00"
1,1,0,", Toronto M4j1l7 ON, Canada",43.6801285,-79.3401308,"$1,275.00"
1,1,0,", Toronto M5c2h4 ON, Canada",43.6521692,-79.3723385,"$1,000.00"
